,months_as_customer,age,policy_number,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
273,0.00012300473654714407,2.988900140397893e-05,0.8366529273001783,2,0,0.0005747884885380564,0.0011203662260886088,0.0,0.5366662168242583,0,3,1,16,5,0.07219343416037988,0.0,0,2,1,0,1,0,1.6094077679065578e-05,3.4487309312283383e-06,0,1.1495769770761127e-06,0.0,1,0.06862974553144394,0.013725949106288786,0.013725949106288786,0.04117784731886636,9,35,0.0023014531081063778,0
274,0.00026939490709567326,4.841659620613483e-05,0.6486656927508381,0,2,0.002482902369545376,0.001737845441004047,0.0,0.7516862778680148,0,5,7,16,2,0.06194841412015713,-0.02458073345849922,0,1,1,1,1,1,1.9863218956363006e-05,3.724353554318064e-06,1,0.0,2.4829023695453757e-06,0,0.0805950109154429,0.013432501819240484,0.013432501819240484,0.053730007276961936,5,16,0.0024791780159910577,0
275,0.00040475179188359284,7.162274506582096e-05,0.6122828598248943,1,2,0.0008328226170444298,0.0021782308984273652,0.0,0.7764188724824787,0,0,6,2,3,0.0,-0.12608934422052667,0,1,0,0,4,5,1.6656452340888593e-05,4.996935702266579e-06,0,0.0,1.6656452340888594e-06,1,0.0625116656353549,0.006945740626150544,0.006945740626150544,0.04862018438305381,7,36,0.00334461563005043,0
276,0.0003903127398516137,5.53822130870533e-05,0.772850871885102,1,1,0.0026372482422406334,0.0016077588321583684,0.0,0.6157579058395543,1,0,12,13,0,0.07001894083148881,-0.08360076927902807,0,3,2,0,6,1,1.186761709008285e-05,3.95587236336095e-06,2,1.3186241211203167e-06,2.6372482422406334e-06,1,0.08449743368138989,0.009388603742376654,0.009388603742376654,0.06572022619663657,10,2,0.002653071731694077,0
277,0.00040992206590550876,6.366213902320402e-05,0.6596981392604025,2,0,0.0007763675490634636,0.002191375043986532,0.0,0.7372401773257631,1,6,9,6,4,0.08633207145585715,0.0,2,2,1,3,3,4,6.210940392507708e-06,1.552735098126927e-06,1,1.552735098126927e-06,0.0,0,0.09376967257588513,0.01704903137743366,0.00852451568871683,0.06819612550973464,2,22,0.003111681136646362,1
278,0.00015709673708038104,4.800178077456088e-05,0.7459374910407541,0,0,0.0029091988348218713,0.0010101465654210244,0.0,0.6555923212253609,0,3,1,8,1,0.0,0.0,0,3,0,4,6,3,8.727596504465613e-06,4.363798252232807e-06,0,0.0,1.4545994174109356e-06,2,0.0936034725103937,0.008509406591853974,0.01701881318370795,0.0680752527348318,9,29,0.0029251994284133914,1
279,5.306596596691988e-06,6.301583458571735e-06,0.05916324545651897,0,0,8.291557182331231e-05,0.00016695382048911227,0.9949868618797477,0.0792958096197938,0,1,7,17,3,0.0,0.0,0,3,1,4,4,3,2.4874671546993692e-06,4.974934309398739e-07,2,3.3166228729324924e-07,1.6583114364662462e-07,2,0.011757428084545685,0.002351485616909137,0.0011757428084545685,0.00823019965918198,2,38,0.0003311647938623094,0
280,0.00037184264190019494,5.599174916643862e-05,0.47450279615392216,2,1,0.0014356858760625289,0.0020420621626762985,0.0,0.8681133073069772,0,3,2,12,4,0.0,-0.12045404500164617,0,3,1,1,3,1,1.7228230512750345e-05,4.307057628187586e-06,1,1.435685876062529e-06,4.307057628187586e-06,0,0.06684553438947134,0.011140922398245224,0.011140922398245224,0.0445636895929809,9,35,0.002888599982637808,0
281,0.000204138309738525,3.621808721167379e-05,0.855048675588932,1,0,0.001097517794293145,0.0014798051924013334,0.0,0.5152066806572368,0,0,2,6,5,0.04126666906542226,-0.04126666906542226,3,0,3,4,1,0,3.2925533828794355e-06,1.0975177942931452e-06,1,2.1950355885862905e-06,1.0975177942931452e-06,0,0.005191259167006576,0.0009438653030921048,0.0009438653030921048,0.003303528560822367,3,25,0.0022093033199121013,1
282,0.00021650723533386763,4.3086016981864205e-05,0.8611828415754353,2,1,0.0021543008490932103,0.0014170560125165317,0.0,0.5082060332036356,0,6,13,18,1,0.0,0.0,3,0,1,4,4,4,1.5080105943652471e-05,1.0771504245466052e-06,2,0.0,0.0,2,0.007346165895407847,0.0013356665264377904,0.0013356665264377904,0.0046748328425322665,7,17,0.00215753230036685,0
283,8.516210471796386e-05,1.132890383862822e-05,0.1929634611500002,2,1,0.00039065185650442137,0.000274825534310143,0.9766296412610534,0.09291752069921788,1,6,12,17,2,0.009258448999154787,-0.005390995619761015,2,2,0,4,6,5,1.9532592825221068e-06,1.953259282522107e-07,0,0.0,3.906518565044214e-07,0,0.01170002310230742,0.002340004620461484,0.001170002310230742,0.008190016171615194,2,37,0.0003900658787196647,1
284,0.00017553584262144524,3.3435398594561e-05,0.898814100063277,2,1,0.0018575221441422777,0.0012896590494565418,0.0,0.4264146409314454,0,4,8,1,3,0.0,-0.04588079696031425,0,3,0,4,6,5,1.578893822520936e-05,2.7862832162134163e-06,0,9.287610720711388e-07,2.7862832162134163e-06,2,0.0738922308939798,0.012315371815663301,0.012315371815663301,0.049261487262653204,5,13,0.001865880993790918,0
285,0.00010909701825920947,3.428763431003726e-05,0.8628161078162208,0,2,0.0005195096107581404,0.0013619048347946801,0.0,0.4953389066080071,0,2,0,11,1,0.0,-0.04249588616001588,2,1,2,3,5,4,8.312153772130245e-06,1.0390192215162806e-06,2,0.0,1.0390192215162806e-06,0,0.07303266108037937,0.013278665650978067,0.006639332825489033,0.05311466260391227,0,23,0.002086350596804692,0
286,2.7078323960784635e-05,5.14986529315536e-06,0.02114983226024156,1,0,0.00016612468687597935,0.00016689384417621514,0.9967481212558762,0.07647699472553898,1,3,8,10,1,0.004468754076963845,0.0,0,2,2,0,4,2,2.325745616263711e-06,4.983740606279381e-07,2,3.322493737519587e-07,0.0,1,0.010617028738243842,0.00096518443074944,0.00193036886149888,0.00772147544599552,11,15,0.00033208324906508274,0
287,0.00024051944971848589,4.393049309926683e-05,0.8642852264479931,2,0,0.0005491311637408354,0.001246428898082223,0.0,0.4972217948324142,0,0,13,9,1,0.07545062189799077,0.0,3,0,3,2,4,5,6.5895739648900245e-06,1.0982623274816708e-06,0,1.0982623274816708e-06,0.0,1,0.007028878895882692,0.0007028878895882693,0.0007028878895882693,0.005623103116706154,12,9,0.0021932298679808965,0
288,0.00012513146895116979,3.554871277021869e-05,0.47335528366014556,1,1,0.0014219485108087474,0.0016978065219056446,0.0,0.8724834331075637,0,3,5,12,0,0.0,0.0,2,2,0,0,4,4,8.531691064852485e-06,1.4219485108087476e-06,2,1.4219485108087476e-06,2.843897021617495e-06,2,0.09495772155180816,0.010550857950200906,0.010550857950200906,0.07385600565140635,5,13,0.002862382352258009,1
289,9.826683158159298e-06,9.581016079205316e-06,0.11021656963607261,1,2,0.0002456670789539825,0.0003066539313043086,0.98266831581593,0.14879858438579555,0,1,11,10,3,0.0,-0.008180713729167616,1,0,1,4,5,4,1.96533663163186e-06,2.456670789539825e-07,1,0.0,4.91334157907965e-07,0,0.0021520436116368867,0.00035867393527281444,0.00035867393527281444,0.0014346957410912577,2,0,0.0004945278299343667,0
290,0.0002332382313221568,3.449297787158657e-05,0.4320155139664649,2,0,0.00041063068894745913,0.001099291204767464,-0.8212613778949183,0.3598586680432395,1,0,6,11,5,0.0,0.0,2,3,0,0,0,0,1.0676397912633938e-05,8.212613778949183e-07,2,0.0,8.212613778949183e-07,0,0.0773299713425855,0.0070299973947805005,0.014059994789561001,0.056239979158244004,3,25,0.001639237710278257,0
291,9.231270945068206e-05,6.258488776317428e-05,0.695352524737136,0,1,0.003129244388158714,0.0012238944188746955,0.0,0.7028611466465229,1,1,10,9,2,0.10044874485989472,-0.05053729686876323,0,1,2,0,2,6,0.0,4.6938665822380715e-06,0,0.0,3.129244388158714e-06,1,0.08068756654867244,0.008965285172074716,0.01793057034414943,0.05379171103244829,2,37,0.003144890610099508,0
292,4.692863317361486e-05,3.73022468815913e-05,0.8296741685437807,0,1,0.00240659657300589,0.0016447884278208758,0.0,0.5527013755531057,0,2,5,14,0,0.0,-0.018891783098096238,0,2,0,1,0,3,1.6846176011041233e-05,3.6098948595088356e-06,0,1.2032982865029452e-06,0.0,1,0.06341381969870521,0.012682763939741042,0.012682763939741042,0.038048291819223125,2,38,0.0024234427490169314,1
293,0.0001557246239568682,3.60179402349219e-05,0.8539228612501788,0,2,0.0010593511833800558,0.001351530833268109,0.0,0.5007097522828671,1,2,11,7,5,0.0,-0.051166662157256695,2,3,1,1,1,1,1.3771565383940726e-05,1.0593511833800559e-06,2,2.1187023667601117e-06,2.1187023667601117e-06,0,0.10700506303321944,0.016462317389726068,0.016462317389726068,0.0740804282537673,8,24,0.0021165836643933515,0
294,0.00021521439688984424,5.104444028797587e-05,0.530611095531911,1,1,0.0006897897336212957,0.0015046383459481323,0.0,0.8392409568871527,1,2,3,9,4,0.0,-0.07146221640316623,0,2,1,4,0,1,2.2073271475881458e-05,5.5183178689703645e-06,0,1.3795794672425911e-06,2.7591589344851823e-06,2,0.07366954355075438,0.007366954355075437,0.007366954355075437,0.0589356348406035,6,10,0.002772954729157608,1
295,0.00013968779543899342,3.5205867143160946e-05,0.8590901630080124,1,1,0.0005678365668251766,0.0015059025752203682,0.0,0.49804491006982776,0,0,9,1,5,0.0,-0.06200775309730928,2,3,2,1,4,4,1.4763750737454591e-05,1.135673133650353e-06,0,1.135673133650353e-06,2.271346267300706e-06,1,0.08190474639886347,0.013650791066477245,0.013650791066477245,0.05460316426590898,8,24,0.0022815673255035594,0
296,0.00028921518893363247,5.38365936110225e-05,0.8210543770788746,0,1,0.002504027609815,0.0012175458648583965,0.0,0.5533663135068217,1,1,10,15,5,0.0,-0.07274200206512575,0,1,1,4,3,2,1.87802070736125e-05,3.7560414147225e-06,2,2.504027609815e-06,2.504027609815e-06,2,0.09653026435836824,0.009653026435836824,0.019306052871673647,0.06757118505085777,1,4,0.002516547747864075,0
297,0.00033643545584039457,5.312138776427283e-05,0.5720138276194213,0,0,0.0006810434328752927,0.0010982642607233544,0.0,0.8202173825570902,0,1,5,7,5,0.0,0.0,1,0,3,4,4,3,4.086260597251756e-06,1.3620868657505853e-06,0,2.7241737315011706e-06,4.086260597251756e-06,0,0.004494886656976931,0.0008172521194503512,0.0,0.0036776345375265805,4,30,0.0027282599920984223,0
298,0.0003728012903001526,6.72579647448729e-05,0.5286322296456164,0,2,0.0009608280677838984,0.002721526285436537,0.0,0.8487167271787377,0,4,0,9,1,0.0,0.0,1,0,1,2,6,3,1.3451592948974579e-05,1.921656135567797e-06,2,1.921656135567797e-06,0.0,0,0.011414637445272715,0.002075388626413221,0.0010376943132066104,0.008301554505652883,9,29,0.0038490772395422972,0
299,0.00014754498966263095,3.347659429320198e-05,0.6394004712524325,1,1,0.002479747725422369,0.0013609351466663047,0.0,0.7622893292811888,1,2,13,18,2,0.0336005816794731,0.0,0,2,0,3,3,3,1.9837981803378953e-05,2.479747725422369e-06,1,1.2398738627111846e-06,0.0,0,0.07900476253195668,0.008778306947995187,0.02633492084398556,0.04389153473997593,0,33,0.0024871869685986364,0
300,0.0005406480893173959,8.976010749284951e-05,0.2773608195972653,0,0,0.001043722180149413,0.001978375392473212,0.0,0.9570306158662026,0,5,4,0,1,0.0,-0.08203656335974385,3,0,3,4,4,5,3.131166540448239e-05,2.0874443602988257e-06,1,2.0874443602988257e-06,6.2623330808964775e-06,1,0.016031572687094982,0.0026719287811824972,0.0013359643905912486,0.012023679515321238,1,5,0.004191588275480042,0
301,2.1085339377181243e-05,6.108836641987089e-06,0.14088337005223184,0,0,0.0003941184930314251,0.00020075016620295185,0.9852962325785627,0.09254808688911834,1,0,5,19,3,0.0039411849303142505,-0.01629679968684943,0,3,2,4,1,5,4.138244176829963e-06,5.911777395471376e-07,2,1.9705924651571255e-07,3.941184930314251e-07,0,0.018470363175917735,0.0028415943347565747,0.004262391502134862,0.011366377339026299,6,8,0.0003943155522779408,0
302,6.947104687165681e-05,6.36817929656854e-05,0.43103311031519465,0,0,0.0028946269529857003,0.002027309879062595,0.0,0.8844793171273575,1,1,11,0,2,0.0492086582007569,-0.08047062929300246,0,2,0,4,0,0,3.328820995933555e-05,4.341940429478551e-06,2,0.0,2.8946269529857e-06,0,0.1263504664978258,0.02527009329956516,0.02527009329956516,0.07581027989869549,7,36,0.002913442028180107,0
303,5.29781251443078e-05,7.936797774428134e-06,0.08466737761826701,0,1,9.920997218035169e-05,0.00022928019830712357,0.9920997218035169,0.09229662447893607,1,3,13,4,5,0.0,-0.006984382041496759,1,0,3,4,1,1,9.920997218035168e-07,1.9841994436070338e-07,0,0.0,3.9683988872140675e-07,1,0.001125041084525188,0.00025000912989448626,0.00012500456494724313,0.0007500273896834588,5,14,0.00039624462888832463,0
304,0.00036834355090173014,6.053198214119341e-05,0.7921279578722252,1,1,0.0006439572568212065,0.001786247276406072,0.0,0.5887443616213562,1,2,8,3,0,0.06967617518805454,-0.09994216625865125,0,2,1,3,1,6,1.9318717704636194e-05,3.863743540927239e-06,2,0.0,0.0,1,0.08474477499767077,0.016948954999534156,0.008474477499767078,0.05932134249836954,0,33,0.0025771169417984686,0
305,0.00017708491802142227,3.440506978701919e-05,0.7804243647723978,2,0,0.0005059569086326351,0.0009261945978047291,0.0,0.6151353261188368,0,3,5,0,5,0.08338169854265826,-0.05778027896584693,2,1,0,3,1,0,1.4166793441713783e-05,1.0119138172652702e-06,0,2.0238276345305404e-06,1.0119138172652702e-06,2,0.03715747536998072,0.0041286083744423024,0.0041286083744423024,0.028900258621096114,6,6,0.002032934858885928,1
306,5.3678982720154476e-05,1.4024238728689006e-05,0.11406493671369473,0,1,0.0002417972194601553,0.0005994394867636709,0.9671888778406211,0.22474374516606946,0,6,4,11,3,0.0,0.0,2,3,0,1,4,5,4.835944389203106e-07,4.835944389203106e-07,0,4.835944389203106e-07,4.835944389203106e-07,2,0.025533786374992398,0.002321253306817491,0.004642506613634982,0.018570026454539926,8,24,0.00096525450008494,1
307,0.00014381409763255195,3.523921597618823e-05,0.8872901238869285,1,1,0.00047620562129984084,0.0013013937701130572,0.0,0.4535363289034832,0,0,10,6,4,0.041906094674385996,0.0,0,2,2,1,4,0,1.3333757396395544e-05,2.857233727799045e-06,1,9.524112425996817e-07,1.9048224851993635e-06,2,0.05628750443764119,0.005628750443764119,0.005628750443764119,0.045030003550112954,9,26,0.001902917662714164,1
308,2.5875105941666727e-05,6.137044357959416e-06,0.061641634593790476,2,2,0.00016586606372863286,0.00018021016091988504,0.9951963823717972,0.07379430935105995,1,0,6,10,4,0.0,-0.008923594228600448,0,2,2,3,1,4,2.819723083386759e-06,4.975981911858986e-07,0,1.6586606372863286e-07,1.6586606372863286e-07,2,0.01284466797514533,0.002335394177299151,0.0011676970886495754,0.009341576709196603,11,21,0.0003315662613935371,0
309,0.00025986362410462344,5.6697517986463295e-05,0.6728089718416426,0,1,0.003149862110359072,0.0019653092158268873,0.0,0.731297186437845,1,5,1,9,0,0.0,-0.06252476289062757,0,3,2,1,1,3,3.149862110359072e-05,4.724793165538608e-06,1,3.1498621103590718e-06,3.1498621103590718e-06,1,0.07197434922170479,0.007197434922170479,0.007197434922170479,0.05757947937736383,2,0,0.003162461558800508,0
310,0.00045631209252494317,7.394780946056391e-05,0.4713090690045673,2,0,0.0036072102175884837,0.0023676826065696407,0.0,0.8503150393563716,0,6,11,7,2,0.14663309534497185,0.0,0,2,0,3,4,6,1.8036051087942417e-05,5.410815326382726e-06,1,3.6072102175884834e-06,3.6072102175884834e-06,2,0.14562307648404707,0.013238461498549734,0.02647692299709947,0.10590769198839788,12,9,0.003632460689111603,1
311,1.3372183684187674e-05,3.476767757888795e-05,0.7795622038921941,1,0,0.0026744367368375347,0.001023827871596145,0.0,0.6233991683915135,1,4,11,0,1,0.0,-0.029686247778896637,0,1,0,0,4,4,4.011655105256302e-06,4.011655105256302e-06,0,0.0,4.011655105256302e-06,0,0.041921795849928355,0.003811072349993487,0.007622144699986974,0.030488578799947895,6,6,0.0026757739552059536,1
312,0.00030121742387228585,6.291249992269261e-05,0.5301636368485306,2,0,0.003812878783193492,0.0025306267127994365,0.0,0.8406063209367531,0,0,5,16,2,0.0,-0.0735885605156344,2,3,2,3,4,2,0.0,1.9064393915967459e-06,0,0.0,0.0,0,0.0667253787058861,0.006672537870588611,0.013345075741177222,0.04670776509412027,11,21,0.0038357560558926525,0
313,0.0009352431959472946,0.00012655813890112474,0.32852347805530263,2,2,0.0021450532017139785,0.0028712609631542456,0.0,0.923187996953662,1,6,10,2,3,0.08365707486684516,0.0,0,3,2,4,6,2,2.1450532017139784e-05,6.435159605141935e-06,0,4.290106403427957e-06,4.290106403427957e-06,1,0.14586361771655054,0.029172723543310106,0.014586361771655053,0.10210453240158537,12,11,0.004320137148251952,0
314,1.1317298608356802e-05,3.73097756319455e-06,0.06407543557254688,0,1,0.00024873183754630334,0.00016374389963429468,0.9949273501852133,0.07625844534148359,0,5,6,9,4,0.0054596638341413576,0.0,0,3,1,3,4,3,1.6167569440509715e-06,3.7309775631945497e-07,2,2.487318375463033e-07,0.0,0,0.010508920136331316,0.0016167569440509715,0.0016167569440509715,0.007275406248229372,2,38,0.00024985113081526166,0
315,0.0002608824979241431,4.280103481567973e-05,0.8769086203759038,0,2,0.001019072257516184,0.0013109753149591198,0.0,0.46934799521068377,0,4,13,3,5,0.0,-0.040253354171889265,2,2,1,4,6,3,1.4267011605226575e-05,1.019072257516184e-06,1,2.038144515032368e-06,1.019072257516184e-06,0,0.0769399554424719,0.007693995544247189,0.015387991088494379,0.053857968809730324,9,35,0.0020361063705173358,0
316,0.00047727746960324395,8.012687445893876e-05,0.6126936293274257,2,2,0.001741888575194321,0.0023901846651101432,0.0,0.7663072989966624,1,2,3,3,1,0.0,0.0,0,3,2,3,6,5,3.832154865427506e-05,5.225665725582963e-06,1,1.741888575194321e-06,5.225665725582963e-06,0,0.15781510491260548,0.026302517485434246,0.026302517485434246,0.10521006994173698,2,37,0.003499454147565391,0
317,0.0003734684870336592,6.11130251509624e-05,0.548301987452758,1,2,0.002716134451153885,0.00196616898717353,0.0,0.8226573702965864,0,0,0,4,5,0.053507848687731535,-0.08678049571436662,0,3,2,0,5,3,1.086453780461554e-05,4.074201676730827e-06,2,1.3580672255769425e-06,1.3580672255769425e-06,0,0.08735088394910893,0.0072792403290924115,0.014558480658184823,0.0655131629618317,0,23,0.002713418316702731,0
318,2.0789844685475495e-06,6.860648746206914e-05,0.33680379984257725,0,1,0.0010394922342737748,0.0018779882501283726,0.0,0.9380045284571576,0,2,13,19,1,0.0,0.0,0,2,1,4,1,3,2.0789844685475495e-06,6.236953405642649e-06,0,2.0789844685475495e-06,0.0,0,0.06590380765295732,0.013180761530591464,0.006590380765295732,0.04613266535707013,12,18,0.004170442843906385,0
319,9.650391578451503e-05,3.40602055710053e-05,0.8405877080494397,1,2,0.0011353401857001767,0.001651261472886051,0.0,0.5217887252655729,1,0,10,15,2,0.05858355358212912,-0.08390163972324306,2,3,0,3,1,6,2.1571463528303357e-05,1.1353401857001768e-06,2,0.0,1.1353401857001768e-06,2,0.08433306899380913,0.014055511498968188,0.014055511498968188,0.05622204599587275,11,15,0.0022774924125145545,1
320,0.0002159684741125782,3.429542292774847e-05,0.8126291193696775,0,0,0.0018538066447431603,0.0014862153251570392,0.0,0.5715628839972441,0,2,11,18,5,0.05709724465808934,-0.02799248033562172,2,1,2,1,1,1,1.5757356480316862e-05,9.269033223715802e-07,2,0.0,1.8538066447431603e-06,2,0.07463425551735964,0.012439042586226606,0.006219521293113303,0.05597569163801973,12,11,0.0018584411613550183,0
321,0.00013429905151505575,2.837303905247657e-05,0.8999388899703571,1,1,0.0018915359368317714,0.0015289095823817524,0.0,0.42368418872298,1,3,0,14,0,0.05532742615232931,-0.044261940921863446,0,2,0,3,4,2,1.2294983589406513e-05,2.8373039052476568e-06,2,0.0,2.8373039052476568e-06,2,0.060150842791250325,0.0060150842791250325,0.012030168558250065,0.04210558995387523,4,30,0.0019009936165159302,0
322,0.0003599316263234039,5.953756224898411e-05,0.7803791252936559,0,1,0.0006765632073748194,0.0021810097490859103,0.0,0.6226763010338298,1,2,5,12,0,0.0,0.0,2,1,2,4,6,5,5.412505658998555e-06,1.3531264147496387e-06,0,1.3531264147496387e-06,2.7062528294992773e-06,2,0.04438254640378815,0.004438254640378815,0.004438254640378815,0.03550603712303052,2,0,0.002722490346476273,0
323,0.0005778184003480659,8.254548576400941e-05,0.6455106514036995,2,2,0.0008254548576400941,0.0014678733551470738,0.0,0.7584757995814616,0,5,8,2,2,0.0,0.0,0,2,2,4,3,3,2.3112736013922635e-05,4.952729145840565e-06,1,0.0,3.3018194305603765e-06,1,0.07295370031823152,0.01621193340405145,0.008105966702025725,0.04863580021215435,1,4,0.0033265830762895794,0
324,0.00018613184196192615,4.989100918567093e-05,0.43340895345082936,0,1,0.001918884968679651,0.0024025974915844175,0.0,0.8931565219817557,1,1,3,17,1,0.0,0.0,0,2,0,3,5,6,7.675539874718603e-06,3.837769937359302e-06,2,3.837769937359302e-06,3.837769937359302e-06,1,0.09671180242145441,0.01934236048429088,0.00967118024214544,0.0676982616950181,6,8,0.003837769937359302,1
325,0.00036387833214609783,5.015866733843454e-05,0.898248710502844,0,2,0.0018239515395794379,0.0009079265973718525,0.0,0.4237632210693397,1,3,12,17,1,0.0,-0.059643215344247616,0,3,2,4,1,3,2.0975442705163535e-05,2.7359273093691566e-06,2,9.119757697897189e-07,9.119757697897189e-07,2,0.08061865804941115,0.01612373160988223,0.008061865804941115,0.056433060634587806,9,29,0.001833071297277335,0
326,0.00030699347768571323,4.9320263628196546e-05,0.8961471770523465,0,0,0.0020130719848243488,0.0013567299948922182,0.0,0.4336690519387626,0,2,4,3,3,0.0,-0.042375165280552546,0,1,2,1,1,2,2.1137255840655665e-05,3.0196079772365232e-06,2,0.0,2.013071984824349e-06,0,0.06698497029503021,0.012179085508187311,0.0060895427540936554,0.048716342032749244,13,20,0.0020160915928015854,0
327,0.00027179456455604466,4.628385700773224e-05,0.7910541410887076,1,0,0.0009847629150581327,0.001697819894222576,0.0,0.606330343956273,1,6,2,19,3,0.0,0.0,0,2,1,4,1,0,2.2649547046337052e-05,2.954288745174398e-06,2,0.0,0.0,0,0.06477770455252398,0.0058888822320476335,0.011777764464095267,0.04711105785638107,3,34,0.0019833125109270794,0
328,0.00034770540283365626,5.411757242547179e-05,0.5613521081942444,1,1,0.0006764696553183974,0.0018669615429270322,0.0,0.8228955710299963,1,4,1,0,0,0.0,0.0,0,3,0,3,1,1,8.117635863820768e-06,4.058817931910384e-06,0,0.0,2.7058786212735896e-06,2,0.07009578568409233,0.012744688306198607,0.0063723441530993035,0.05097875322479443,1,4,0.002708584499894863,1
329,1.9268474365001634e-05,7.65798340147501e-06,0.10239934263212966,1,1,0.00024703172262822607,0.00038404539726674545,0.9881268905129044,0.11302565921270542,1,6,10,2,3,0.0,-0.0068921850613275085,2,1,0,3,6,6,5.187666175192748e-06,2.470317226282261e-07,1,2.470317226282261e-07,0.0,1,0.013749785681487065,0.001249980516498824,0.002499961032997648,0.009999844131990593,6,8,0.0004962867307601063,1
330,0.0001384099598867953,3.0042471913412934e-05,0.8781124845025722,2,2,0.0010729454254790334,0.0014784544195845792,0.0,0.47482126859149143,1,5,6,0,1,0.0,0.0,2,3,0,1,1,6,2.467774478601777e-05,1.0729454254790334e-06,0,2.145890850958067e-06,3.2188362764371002e-06,0,0.04789628379338405,0.010643618620752011,0.0053218093103760055,0.03193085586225603,12,9,0.002151255578085462,0
331,0.0004160854087590892,6.763225725412758e-05,0.716543181877013,0,2,0.002940532924092503,0.0019309450525992035,0.0,0.6694593686964438,0,6,13,15,0,0.07865925571947446,-0.10821161160660413,0,1,0,0,1,5,4.410799386138755e-06,4.410799386138755e-06,0,1.4702664620462516e-06,4.410799386138755e-06,1,0.11418089344251191,0.010380081222046537,0.020760162444093073,0.0830406497763723,9,26,0.002946413989940688,1
332,0.0001787468532576629,5.2572603899312614e-05,0.3359767911914151,1,1,0.0010514520779862523,0.002647598390452503,0.0,0.9242978752912189,0,3,12,0,4,0.14089457845015782,-0.11271566276012625,1,0,3,2,4,3,1.6823233247780036e-05,2.1029041559725045e-06,1,4.205808311945009e-06,4.205808311945009e-06,0,0.011860379439684926,0.0019767299066141544,0.0019767299066141544,0.007906919626456618,9,35,0.0042163228327248715,0
333,0.00010289362460838588,2.648746772097062e-05,0.8820724063099031,0,2,0.00101874875849887,0.0013976010468094299,0.0,0.4710898009050475,0,4,9,15,0,0.0,0.0,1,0,3,2,5,0,4.07499503399548e-06,1.01874875849887e-06,0,2.03749751699774e-06,2.03749751699774e-06,0,0.0032498085396113954,0.0005908742799293446,0.0005908742799293446,0.002068059979752706,11,21,0.002032403773205246,0
334,1.5917137579368877e-05,4.974105493552774e-06,0.06741023827324236,2,0,8.290175822587957e-05,0.000232003886465453,0.9948210987105549,0.07443135398090855,1,1,9,10,5,0.0064497567899734305,-0.00807463125120067,2,3,2,1,0,0,3.647677361938701e-06,1.6580351645175913e-07,0,0.0,0.0,2,0.008860539919182009,0.0,0.0011075674898977511,0.007752972429284258,5,13,0.0003322702469693253,0
335,2.0003566137575077e-05,5.124880580701053e-06,0.1029988579985593,0,2,0.0001653187284097114,0.0001755651831965453,0.9919123704582683,0.07287861227595194,0,3,1,4,4,0.0,0.0,2,2,1,4,6,2,2.6450996545553822e-06,1.653187284097114e-07,1,0.0,1.653187284097114e-07,2,0.010787047028733667,0.0011985607809704075,0.0011985607809704075,0.008389925466792852,2,0,0.0003309680942762422,0
336,4.256226397012352e-05,9.431410766106916e-06,0.2262189166632971,2,1,0.00012091552264239638,0.00033021061909457313,0.967324181139171,0.11284658798542398,1,1,1,17,4,0.0,-0.013687637163119269,0,3,1,1,4,1,3.3856346339870983e-06,7.254931358543783e-07,1,4.836620905695854e-07,2.418310452847927e-07,1,0.010708278685210623,0.0011898087428011803,0.0011898087428011803,0.008328661199608262,3,32,0.0004855967389318638,0
337,0.0003377120507686756,7.858708099648426e-05,0.2269955974956017,0,2,0.0021239751620671424,0.001899683384952852,0.0,0.9482168514774446,1,0,12,4,5,0.0,-0.11405746620300554,2,2,2,4,1,6,2.761167710687285e-05,2.1239751620671424e-06,2,4.247950324134285e-06,0.0,1,0.14929421414169944,0.016588246015744382,0.016588246015744382,0.11611772211021067,4,30,0.004245826348972218,0
338,0.00016509589701097833,4.127397425274458e-05,0.7757828684563036,1,1,0.0006878995708790764,0.0013162132809286073,0.0,0.6029260884866676,0,0,8,12,0,0.05448164601362285,-0.08846388481504922,2,1,1,3,1,2,2.7515982835163054e-05,1.3757991417581527e-06,0,1.3757991417581527e-06,1.3757991417581527e-06,2,0.1198321052471351,0.01198321052471351,0.01198321052471351,0.09586568419770808,10,1,0.0027515982835163055,0
339,0.0002708305470864975,4.471259032088402e-05,0.7931438646763557,1,2,0.002555005161193373,0.00143577237530681,0.0,0.598271066026976,1,4,8,18,4,0.0452235913531227,-0.06285312696535697,0,1,2,1,1,1,0.0,3.832507741790059e-06,0,1.2775025805966863e-06,3.832507741790059e-06,0,0.06436058001046106,0.005850961819132823,0.005850961819132823,0.05265865637219541,11,15,0.0025498951508709858,0
